,G_Val,F_Val,F_total,F_percent
2016.09.21,"-62,304",-730,"72,000,839",50.82%
2016.09.20,"-96,002","+36,384","72,004,731",50.83%
2016.09.19,"-67,547","+7,386","71,967,851",50.80%
2016.09.13,"-125,388","+112,261","71,960,373",50.79%
2016.09.12,"-48,218","-19,995","71,840,199",50.71%
2016.09.09,"-2,940","-48,408","71,863,424",50.73%
2016.09.08,"-25,669","+31,602","71,915,647",50.76%
2016.09.07,"+17,939","-15,855","71,890,311",50.75%
2016.09.06,"-31,832","+34,620","71,909,871",50.76%
2016.09.05,"-13,374","+23,795","71,880,375",50.74%
2016.09.02,"-21,328","+27,451","71,857,314",50.72%
2016.09.01,"+41,051","-80,291","71,828,074",50.70%
2016.08.31,"+47,566","-47,413","71,899,250",50.75%
2016.08.30,"+35,677","-25,318","71,953,183",50.79%
2016.08.29,"+3,465","+4,601","71,969,281",50.80%
2016.08.26,"+55,423","-68,662","71,971,170",50.80%
2016.08.25,"+63,814","-109,409","72,039,181",50.85%
2016.08.24,"+16,170","-92,125","72,145,305",50.93%
2016.08.23,"-38,126","-29,517","72,234,697",50.99%
2016.08.22,"+14,792","-79,757","72,267,234",51.01%
2016.08.19,"-33,443","-20,796","72,351,031",51.07%
2016.08.18,"+5,017","+45,045","72,359,698",51.08%
2016.08.17,"+15,717","-34,352","72,311,267",51.04%
2016.08.16,"+31,229","-29,508","72,355,626",51.07%
2016.08.12,"+32,983","-53,508","72,378,347",51.09%
2016.08.11,"+34,298","-51,709","72,427,665",51.12%
2016.08.10,"+8,451","-44,032","72,474,308",51.16%
2016.08.09,"+15,005","-28,006","72,515,493",51.19%
2016.08.08,"+17,102","-36,669","72,542,206",51.21%
2016.08.05,"+4,484",-288,"72,566,688",51.22%
2016.08.04,"-12,261","-12,630","72,565,942",51.22%
2016.08.03,"-9,634","-19,621","72,558,458",51.22%
2016.08.02,"-16,029","-13,245","72,582,513",51.23%
2016.08.01,"-11,277","+11,089","72,599,415",51.25%
2016.07.29,"-33,320","+52,112","72,577,756",51.23%
2016.07.28,"-26,567","+12,620","72,535,330",50.74%
2016.07.27,"-6,457","+6,557","72,508,634",50.72%
2016.07.26,"+4,989","+4,350","72,491,470",50.70%
2016.07.25,-879,"-1,272","72,489,756",50.70%
2016.07.22,"+47,243","-46,972","72,497,912",50.71%
2016.07.21,"+17,549","-9,009","72,538,556",50.74%
2016.07.20,"-26,025","+39,797","72,557,242",50.75%
2016.07.19,"-89,007","+99,257","72,517,426",50.72%
2016.07.18,"-25,267","+55,077","72,419,515",50.65%
2016.07.15,"-10,860","+68,368","72,360,950",50.61%
2016.07.14,"-55,831","+102,116","72,284,619",50.56%
2016.07.13,"-75,583","+73,273","72,181,077",50.49%
2016.07.12,"-5,541",-156,"72,109,784",50.44%
2016.07.11,"+42,446","+7,330","72,111,022",50.44%
2016.07.08,"-43,580","+57,591","72,104,217",50.43%
2016.07.07,"-53,361","+57,228","72,036,048",50.39%
2016.07.06,"+35,502","-90,315","71,970,992",50.34%
2016.07.05,"-6,786","-11,621","72,046,264",50.39%
2016.07.04,"+13,335","-30,382","72,031,816",50.38%
2016.07.01,"+2,510","+45,649","72,062,695",50.40%
2016.06.30,"-50,938","+29,983","72,017,046",50.37%
2016.06.29,"-17,617","-12,090","71,989,689",50.35%
2016.06.28,"+39,661","-74,074","72,012,163",50.37%
2016.06.27,"+81,995","-92,112","72,079,251",50.42%
2016.06.24,"+51,081","-83,147","72,172,800",50.48%
2016.06.23,"+45,215","-64,928","72,259,020",50.54%
2016.06.22,"+24,339","-37,090","72,326,770",50.59%
2016.06.21,"+19,419","-18,206","72,385,872",50.63%
2016.06.20,"+14,268","-14,961","72,409,011",50.65%
2016.06.17,"+18,039","-1,667","72,461,647",50.68%
2016.06.16,"-60,444","+39,559","72,478,142",50.70%
2016.06.15,"-19,954","+14,382","72,445,610",50.67%
2016.06.14,"-64,531","+38,330","72,425,026",50.66%
2016.06.13,"-22,256",-678,"72,339,094",50.60%
2016.06.10,"+24,870","-38,168","72,333,772",50.59%
2016.06.09,"-79,011","+129,654","72,360,453",50.61%
2016.06.08,"-45,042","+57,034","72,226,682",50.52%
2016.06.07,"+17,899","+25,749","72,165,907",50.48%
2016.06.03,"+42,518","-11,996","72,142,426",50.46%
2016.06.02,"-27,180","+92,354","72,150,341",50.47%
2016.06.01,"+64,706","+58,712","72,074,575",50.41%
2016.05.31,"+103,009","-144,866","72,018,686",50.37%
2016.05.30,"-52,929","+27,159","72,175,148",50.48%
2016.05.27,"-17,480","-9,117","72,144,109",50.46%
2016.05.26,"+3,383","+21,371","72,153,762",50.47%
2016.05.25,"+18,616","+11,393","72,145,306",50.46%
2016.05.24,"-13,980","-15,339","72,120,993",50.45%
2016.05.23,"-14,358","+14,541","72,132,319",50.45%
2016.05.20,"+7,557","-24,987","72,129,499",50.45%
2016.05.19,"-2,823","-12,597","72,143,255",50.46%
2016.05.18,"-33,194","+13,794","72,155,852",50.47%
2016.05.17,"-32,869","+29,201","72,143,405",50.46%
2016.05.16,+888,"-46,425","72,096,577",50.43%
2016.05.13,"-22,033","-45,111","72,143,975",50.46%
2016.05.12,"-25,405","-8,175","72,183,862",50.49%
2016.05.11,"-50,082","+35,690","72,193,590",50.50%
2016.05.10,"-4,791","-9,541","72,166,554",50.48%
2016.05.09,"+24,099","-7,919","72,169,814",50.48%
2016.05.04,"-49,212","+66,809","72,178,424",50.49%
2016.05.03,"-41,326","+35,117","72,112,219",50.44%
2016.05.02,"-45,201","+17,193","72,076,563",50.41%
2016.04.29,"-73,543","+18,493","72,067,625",49.68%
2016.04.28,"-2,426","-43,941","71,944,720",49.59%
2016.04.27,"+10,773","-4,895","72,000,544",49.63%
2016.04.26,+264,"+24,057","72,007,627",49.64%
2016.04.25,"-29,665","+28,338","71,980,470",49.62%
2016.04.22,"-25,240","+21,127","71,966,986",49.61%
2016.04.21,-532,"+7,425","71,947,774",49.60%
2016.04.20,"-31,817","+45,210","71,947,159",49.60%
2016.04.19,"+8,333","-10,879","71,896,047",49.56%
2016.04.18,"-10,756","+14,833","71,870,232",49.54%
2016.04.15,"+14,201","-6,916","71,855,399",49.53%
2016.04.14,"+5,270","+12,207","71,862,315",49.54%
2016.04.12,"-34,041","+4,756","71,850,108",49.53%
2016.04.11,"-49,258","+15,746","71,844,867",49.52%
2016.04.08,"-79,127","+7,354","71,827,823",49.51%
2016.04.07,"-94,424","+25,577","71,797,321",49.49%
2016.04.06,"-80,078","+34,745","71,775,606",49.48%
2016.04.05,"+5,737","-87,340","71,732,777",49.45%
2016.04.04,"-51,871","+17,554","71,825,698",49.51%
2016.04.01,"+28,806","-75,100","71,799,293",49.49%
2016.03.31,-418,"-25,769","71,874,766",49.55%
2016.03.30,"+14,729","-28,848","71,914,157",49.57%
2016.03.29,"-11,583","-17,476","71,953,382",49.60%
2016.03.28,"-8,671","-9,561","71,959,260",49.60%
2016.03.25,"-10,881","-4,027","71,971,685",49.61%
2016.03.24,"-13,079","-3,156","71,965,836",49.61%
2016.03.23,"-20,508","-2,773","71,972,405",49.61%
2016.03.22,"-33,847","-5,279","71,957,806",49.60%
2016.03.21,"-42,185","-4,873","71,963,085",49.61%
2016.03.18,"-61,756","+40,277","71,968,992",49.61%
2016.03.17,"-32,050","+38,286","71,935,433",49.59%
2016.03.16,"+11,642","-28,216","71,897,147",49.56%
2016.03.15,"+3,231","-36,568","71,927,238",49.58%
2016.03.14,"+12,669","-7,261","71,964,014",49.61%
2016.03.11,"-13,934","+17,752","71,972,604",49.61%
2016.03.10,"-91,633","+114,795","71,958,173",49.60%
2016.03.09,"-27,235","-18,976","71,845,003",49.52%
2016.03.08,"-2,878","-55,025","71,871,273",49.54%
2016.03.07,"-27,940","+3,749","71,926,298",49.58%
2016.03.04,"-23,861","-1,472","71,922,089",49.58%
2016.03.03,"-56,337","+40,891","71,915,154",49.57%
2016.03.02,"-27,888","+20,476","71,874,263",49.54%
2016.02.29,"-58,728","+26,998","71,853,787",49.53%
2016.02.26,"-40,950","-11,049","71,826,789",49.51%
2016.02.25,"-3,914","-35,234","71,825,013",49.51%
2016.02.24,"-17,166","-35,002","71,854,926",49.53%
2016.02.23,"-27,469","-16,432","71,883,989",49.55%
2016.02.22,"-33,032","-23,118","71,907,770",49.57%
2016.02.19,"-27,990","-15,732","71,912,877",49.57%
2016.02.18,"+15,128","-61,315","71,933,174",49.59%
2016.02.17,"+4,489","-18,673","71,991,777",49.63%
2016.02.16,"-15,244","-6,611","72,011,414",49.64%
2016.02.15,"+4,316","-16,661","72,018,124",49.64%
2016.02.12,"+38,415","-55,792","72,037,173",49.66%
2016.02.11,"+6,897","-71,968","72,091,728",49.69%
2016.02.05,"-20,251","+13,965","72,153,686",49.74%
2016.02.04,+283,"-13,716","72,149,344",49.73%
2016.02.03,"-31,740","-11,540","72,159,151",49.74%
2016.02.02,"-27,279","+1,336","72,169,761",49.75%
2016.02.01,"-60,256","+56,285","72,177,140",49.75%
2016.01.29,"-18,445","-26,832","72,138,398",49.73%
2016.01.28,"-81,545","+27,149","72,156,456",48.99%
2016.01.27,"+38,118","-26,473","72,141,384",48.98%
2016.01.26,"+2,030","-18,222","72,140,475",48.98%
2016.01.25,"+30,938","-40,272","72,134,905",48.97%
2016.01.22,"+40,537","-19,407","72,177,187",49.00%
2016.01.21,"+51,690","-56,029","72,192,751",49.01%
2016.01.20,"+7,863","-26,311","72,278,825",49.07%
2016.01.19,"-19,997","+45,854","72,326,538",49.10%
2016.01.18,"+31,433","-41,146","72,285,912",49.07%
2016.01.15,"+1,349","-9,288","72,339,840",49.11%
2016.01.14,"+16,442","-32,252","72,350,475",49.12%
2016.01.13,"+8,410","-12,871","72,384,335",49.14%
2016.01.12,"-11,452","-39,611","72,401,278",49.15%
2016.01.11,"+27,198","-67,620","72,457,337",49.19%
2016.01.08,"+15,806","-47,699","72,554,617",49.26%
2016.01.07,"-13,307","-58,060","72,590,659",49.28%
2016.01.06,"-21,984","-67,968","72,652,337",49.32%
2016.01.05,"-14,965","-27,047","72,681,995",49.34%
2016.01.04,"-56,273","-61,874","72,687,773",49.35%
2015.12.30,"-44,324","+2,893","72,749,647",49.39%
2015.12.29,"-38,733","-47,508","72,746,754",49.39%
2015.12.28,"+11,088","-5,866","72,804,262",49.43%
2015.12.24,"+53,403","-40,161","72,800,128",49.42%
2015.12.23,"+49,468","-43,157","72,858,065",49.46%
2015.12.22,"+1,910","-13,242","72,901,222",49.49%
2015.12.21,-106,"-35,375","72,920,322",49.50%
2015.12.18,"-3,913","-28,714","72,994,893",49.56%
2015.12.17,"+24,315","-65,407","73,023,607",49.58%
2015.12.16,"+67,639","-43,591","73,089,014",49.62%
2015.12.15,"+40,350","-78,628","73,137,235",49.65%
2015.12.14,"+56,117","-99,129","73,234,863",49.72%
2015.12.11,"+16,871","-68,916","73,353,602",49.80%
2015.12.10,"+38,849","-88,901","73,429,588",49.85%
2015.12.09,"+26,390","-76,308","73,519,537",49.91%
2015.12.08,"-10,516","-31,526","73,595,845",49.96%
2015.12.07,"+1,660","-66,626","73,628,371",49.99%
2015.12.04,"-7,996","-70,866","73,688,362",50.03%
2015.12.03,"-25,388","-38,691","73,767,459",50.08%
2015.12.02,"-9,599","-79,237","73,809,221",50.11%
2015.12.01,"-11,289","+7,488","74,019,583",50.25%
2015.11.30,"+70,479","-152,865","73,889,239",50.16%
2015.11.27,"-22,200","-50,327","74,042,104",50.27%
2015.11.26,"+4,305","-14,459","74,107,193",50.31%
2015.11.25,"+20,768","-66,789","74,103,043",50.31%
2015.11.24,"+27,314","-43,013","74,167,995",50.35%
2015.11.23,"+11,356","-61,999","74,195,842",50.37%
2015.11.20,"+3,829","-70,468","74,257,841",50.41%
2015.11.19,"-1,711","-65,136","74,328,309",50.46%
2015.11.18,"-23,615","-3,168","74,393,445",50.51%
2015.11.17,"-14,793","-12,687","74,391,613",50.50%
2015.11.16,"+5,002","-50,825","74,404,300",50.51%
2015.11.13,"-8,006","-37,741","74,455,125",50.55%
2015.11.12,"-11,375","-61,050","74,492,866",50.57%
2015.11.11,"+2,336","-28,216","74,551,896",50.61%
2015.11.10,"-22,405","-27,860","74,570,112",50.62%
2015.11.09,"-24,134","-10,708","74,597,972",50.64%
2015.11.06,"-11,890","-36,166","74,608,680",50.65%
2015.11.05,"-25,632","+16,601","74,643,043",50.67%
2015.11.04,"-41,284","-23,064","74,623,738",50.66%
2015.11.03,"-6,260","-50,912","74,632,904",50.67%
2015.11.02,"-63,461","+54,594","74,687,651",50.70%
2015.10.30,"-7,318","+74,513","74,633,057",50.67%
2015.10.29,"-27,899","+92,040","74,568,466",50.62%
2015.10.28,"+93,269","-78,517","74,476,152",50.56%
2015.10.27,"+27,307","-8,998","74,552,020",50.61%
2015.10.26,"+12,465","-3,967","74,580,019",50.63%
2015.10.23,"+64,502","-38,453","74,581,227",50.63%
2015.10.22,"+72,575","-55,186","74,619,680",50.66%
2015.10.21,"+29,005","-8,591","74,667,796",50.69%
2015.10.20,"+31,683","-15,804","74,680,772",50.70%
2015.10.19,"+22,897","-16,845","74,717,781",50.73%
2015.10.16,"+36,789","-33,211","74,741,360",50.74%
2015.10.15,"+68,773","-36,920","74,810,137",50.79%
2015.10.14,"+40,007","-32,130","74,847,017",50.81%
2015.10.13,"+44,575","-30,886","74,872,644",50.83%
2015.10.12,"+35,608","-4,628","74,899,485",50.85%
2015.10.08,"-31,562","+149,035","74,924,051",50.87%
2015.10.07,"+71,101","+158,429","74,779,077",50.77%
2015.10.06,"+66,222","-26,307","74,611,416",50.65%
2015.10.05,"+31,358","-54,183","74,637,723",50.67%
2015.10.02,"+42,374","-67,267","74,691,906",50.71%
2015.10.01,"+17,593","-9,058","74,762,625",50.76%
2015.09.30,"-9,764","+18,776","74,783,703",50.77%
2015.09.25,"+31,876","-72,340","74,770,070",50.76%
2015.09.24,"+26,678","-37,126","74,842,814",50.81%
2015.09.23,"+38,901","-50,524","74,889,104",50.84%
2015.09.22,"+50,332","-77,576","74,943,332",50.88%
2015.09.21,"+4,231","-61,753","75,024,484",50.93%
2015.09.18,"+4,324","+45,396","75,076,237",50.97%
2015.09.17,"+44,289","-29,408","75,025,941",50.93%
2015.09.16,"+81,108","-20,267","75,055,349",50.95%
2015.09.15,"+55,661","-56,109","75,079,484",50.97%
2015.09.14,"+8,489","-3,949","75,117,712",51.00%
2015.09.11,"-8,037","-20,938","75,121,298",51.00%
2015.09.10,"+84,930","-99,749","75,133,376",51.01%
2015.09.09,"+86,089","-69,258","75,225,113",51.07%
2015.09.08,"+11,736",+681,"75,300,431",51.12%
2015.09.07,"+45,058","-50,030","75,299,750",51.12%
2015.09.04,"+3,545","+35,148","75,365,992",51.17%
2015.09.03,"+3,871","+32,837","75,342,440",51.15%
2015.09.02,"+16,322","+17,231","75,296,583",51.12%
2015.09.01,"-43,365","+48,167","75,268,556",51.10%
2015.08.31,"-3,031","+14,236","75,213,779",51.06%
2015.08.28,"+22,881","-61,487","75,195,473",51.05%
2015.08.27,"+53,848","-129,701","75,277,158",51.11%
2015.08.26,"+109,785","-218,742","75,386,859",51.18%
2015.08.25,"-6,420","-85,575","75,629,841",51.34%
2015.08.24,"+65,262","-128,798","75,731,859",51.41%
2015.08.21,"+118,086","-140,840","75,863,243",51.50%
2015.08.20,"+12,638","-39,673","76,011,233",51.60%
2015.08.19,"-72,031","+133,176","76,052,936",51.63%
2015.08.18,"+4,274","+36,545","75,921,790",51.54%
2015.08.17,"+16,611","-79,130","75,885,245",51.52%
2015.08.13,"+1,930","-25,920","75,979,420",51.58%
2015.08.12,"+64,970","-59,753","76,008,182",51.60%
2015.08.11,"-32,323","+60,646","76,067,935",51.64%
2015.08.10,"-11,108","+27,377","76,030,293",51.62%
2015.08.07,"-46,559","+71,585","76,002,816",51.60%
2015.08.06,"-32,060","-53,449","75,931,500",51.55%
2015.08.05,"-34,487","-11,619","75,994,949",51.59%
2015.08.04,"-7,209","-6,234","76,006,568",51.60%
2015.08.03,"-10,119","-5,638","76,002,102",51.60%
2015.07.31,"-35,294","-53,909","76,009,770",51.60%
2015.07.30,"+14,372","-98,637","76,073,679",51.65%
2015.07.29,"+32,044","+1,377","76,146,316",51.70%
2015.07.28,"+28,626","-14,915","76,137,939",51.69%
2015.07.27,"-2,159","-6,145","76,158,072",51.70%
2015.07.24,"+6,308","-38,177","76,200,209",51.73%
2015.07.23,"+35,884","-79,357","76,235,904",51.76%
2015.07.22,"-11,538","-27,440","76,292,126",51.79%
2015.07.21,"+8,470","-31,754","76,302,094",51.80%
2015.07.20,"-3,719",-532,"76,335,878",51.82%
2015.07.17,"+38,928","+44,714","76,336,257",51.82%
2015.07.16,"+19,549","+39,387","76,296,543",51.80%
2015.07.15,"-3,071","+3,235","76,257,156",51.77%
2015.07.14,"-62,540","-32,172","76,250,951",51.77%
2015.07.13,"+11,461",-935,"76,258,123",51.77%
2015.07.10,"+3,664","-5,049","76,259,058",51.77%
2015.07.09,"+25,886","-4,498","76,266,949",51.78%
2015.07.08,"+13,719","-15,194","76,273,071",51.78%
2015.07.07,"+12,869","-16,356","76,290,295",51.79%
2015.07.06,"+5,535","-78,895","76,306,651",51.80%
2015.07.03,"-28,656","+1,992","76,385,546",51.86%
2015.07.02,"-15,830","+21,939","76,393,554",51.86%
2015.07.01,"-18,898","+48,346","76,358,773",51.84%
2015.06.30,"-9,949",-3,"76,307,627",51.80%
2015.06.29,+577,"+4,266","76,317,427",51.81%
2015.06.26,"-41,499","+48,431","76,367,082",51.84%
2015.06.25,"-37,464","+4,295","76,318,651",51.81%
2015.06.24,"-37,783","+29,032","76,314,356",51.81%
2015.06.23,"-15,278","+76,930","76,282,888",51.79%
2015.06.22,"-7,583","+24,214","76,206,185",51.74%
2015.06.19,"+41,475","-35,976","76,170,775",51.71%
2015.06.18,"+30,252","-17,233","76,206,751",51.74%
2015.06.17,"-13,759","+12,778","76,221,408",51.75%
2015.06.16,"+24,763","-39,084","76,206,600",51.74%
2015.06.15,"-14,794","+24,977","76,234,684",51.76%
2015.06.12,"-11,117","+33,889","76,203,507",51.73%
2015.06.11,"-19,411","-31,824","76,166,538",51.71%
2015.06.10,"+19,813","-62,240","76,188,362",51.72%
2015.06.09,"+1,220","-65,728","76,240,602",51.76%
2015.06.08,"+23,424","-36,419","76,303,488",51.80%
2015.06.05,"+14,964","+4,987","76,337,051",51.82%
2015.06.04,"-30,553","+118,299","76,324,808",51.82%
2015.06.03,"-27,604","-10,390","76,183,653",51.72%
2015.06.02,"-11,590","+23,930","76,196,243",51.73%
2015.06.01,"-29,319",+58,"76,172,313",51.71%
2015.05.29,"-24,047","-5,394","76,172,459",51.71%
2015.05.28,"-39,096","+10,919","76,181,075",51.72%
2015.05.27,"-37,080","-26,515","76,170,460",51.71%
2015.05.26,-96,"+12,905","76,196,918",51.73%
2015.05.22,"+2,280","-9,931","76,184,013",51.72%
2015.05.21,"-28,050","+25,185","76,193,944",51.73%
2015.05.20,"+5,435","+50,959","76,150,879",51.70%
2015.05.19,"-4,817","+23,444","76,095,420",51.66%
2015.05.18,"+12,243","-9,403","76,051,726",51.63%
2015.05.15,"-37,310","+6,743","76,061,129",51.64%
2015.05.14,"-7,636","+9,949","76,054,386",51.63%
2015.05.13,"-24,591","+3,221","76,038,753",51.62%
2015.05.12,"-15,949","-9,297","76,038,312",51.62%
2015.05.11,"-13,302","+10,854","76,020,789",51.61%
2015.05.08,"-24,167","-31,126","75,997,462",51.59%
2015.05.07,"+7,601","-10,026","76,039,808",51.62%
2015.05.06,"-25,684","-51,235","76,055,134",51.63%
2015.05.04,-203,"+4,047","76,106,269",51.67%
2015.04.30,-131,"+49,981","76,104,252",51.67%
2015.04.29,"-2,643","+13,286","76,082,061",51.65%
2015.04.28,"-26,154","-57,592","76,076,375",51.65%
2015.04.27,"-53,220","-21,191","76,123,967",51.68%
2015.04.24,"-148,562","+51,553","76,156,058",51.70%
2015.04.23,"-47,843","+34,167","76,109,405",51.67%
2015.04.22,"-34,211","+77,249","76,077,088",51.65%
2015.04.21,"-72,442","+77,609","76,001,839",51.60%
2015.04.20,"-80,652","+35,182","75,939,174",51.55%
2015.04.17,"-37,094","+14,554","75,906,392",51.53%
2015.04.16,"-42,244","+68,787","75,896,338",51.53%
2015.04.15,"-59,459","+14,719","75,832,551",51.48%
2015.04.14,"-38,848","+35,657","75,791,312",51.45%
2015.04.13,"-31,693","+17,010","75,751,005",51.43%
2015.04.10,+195,"+15,863","75,733,995",51.42%
2015.04.09,"-10,635","+20,589","75,717,682",51.40%
2015.04.08,"+12,891",-732,"75,695,593",51.39%
2015.04.07,"+4,056",+866,"75,695,393",51.39%
2015.04.06,"+22,373","+16,151","75,694,527",51.39%
2015.04.03,"+30,290","-28,814","75,678,376",51.38%
2015.04.02,"+6,300","-5,470","75,707,190",51.40%
2015.04.01,"+12,677","-12,173","75,711,363",51.40%
2015.03.31,"-14,004","+22,816","75,718,136",51.40%
2015.03.30,"+7,665","-9,891","75,710,320",51.40%
2015.03.27,"+40,385","-55,255","75,704,311",51.39%
2015.03.26,"+111,598","-180,360","75,759,566",51.43%
2015.03.25,"+7,628","+5,831","75,939,926",51.55%
2015.03.24,"+28,085","-25,465","75,946,095",51.56%
2015.03.23,"+15,493","-26,526","75,971,560",51.58%
2015.03.20,"+20,802","-28,386","75,988,086",51.59%
2015.03.19,"+2,865","-21,282","76,016,472",51.61%
2015.03.18,"+10,311","+33,097","76,037,957",51.62%
2015.03.17,"+26,750","+68,507","76,002,660",51.60%
2015.03.16,"-6,807","+19,187","75,934,153",51.55%
2015.03.13,"+4,751","+14,759","75,914,966",51.54%
2015.03.12,"-18,809","-4,472","75,892,507",51.52%
2015.03.11,"-21,168","+88,786","75,896,979",51.53%
2015.03.10,"-6,030","+14,118","75,808,193",51.47%
2015.03.09,"+25,994","-30,838","75,784,075",51.45%
2015.03.06,+806,"+34,507","75,809,818",51.47%
2015.03.05,"+8,650","-5,311","75,773,311",51.44%
2015.03.04,"-5,244","+18,281","75,778,622",51.45%
2015.03.03,"-1,195",-561,"75,750,341",51.43%
2015.03.02,"+45,099","+57,017","75,745,311",51.42%
2015.02.27,"-3,645","+2,301","75,688,294",51.38%
2015.02.26,"-13,513","+13,926","75,675,993",51.38%
2015.02.25,"-10,465","+15,284","75,672,067",51.37%
2015.02.24,"+14,424","-12,138","75,630,683",51.35%
2015.02.23,"+12,768","-10,885","75,643,323",51.35%
2015.02.17,"+10,258",+377,"75,654,208",51.36%
2015.02.16,"+3,581","+10,742","75,653,831",51.36%
2015.02.13,"+6,549","+1,985","75,643,089",51.35%
2015.02.12,"+4,246","-25,415","75,641,104",51.35%
2015.02.11,"-5,730","-18,024","75,667,967",51.37%
2015.02.10,"+9,741","+2,583","75,685,141",51.38%
2015.02.09,"+30,314","+12,845","75,682,558",51.38%
2015.02.06,"-5,524","+11,939","75,669,713",51.37%
2015.02.05,"-12,112","+8,980","75,657,774",51.36%
2015.02.04,"+13,506","-21,116","75,647,346",51.36%
2015.02.03,"+3,811",-266,"75,669,910",51.37%
2015.02.02,"-8,146","+8,596","75,671,430",51.37%
2015.01.30,"+28,450","-24,630","75,662,834",51.37%
2015.01.29,"+51,780","-53,983","75,697,464",51.39%
2015.01.28,"+5,465","-11,068","75,741,656",51.42%
2015.01.27,"+23,205","+15,198","75,752,724",51.43%
2015.01.26,"-2,976","-47,834","75,737,526",51.42%
2015.01.23,"-1,602","-40,476","75,794,360",51.46%
2015.01.22,"+60,612","-103,552","75,834,836",51.48%
2015.01.21,"+23,431","-8,583","75,938,388",51.55%
